,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
1140,84678,-37.88136,144.987792,150 Mitford Street,ELWOOD,9840000,house,2011,3,2,1,SC_015,1542,19955,892,15,0,hospital_009,1861,S_133,1037
1141,22283,-37.748622,144.967745,21 Edward Street,COBURG,11760000,house,2015,3,2,2,SC_030,2380,19965,799,28,0,hospital_144,945,S_173,687
1142,13646,-37.754818,144.913803,1/22a Violet Street,ESSENDON,5496000,house,2015,2,1,0,SC_082,2430,20037,249,20,0,hospital_128,1308,S_197,1183
1143,49945,-37.7753585,145.1020719,16 Bruce Street,BULLEEN,13277000,house,2013,4,2,2,SC_009,1402,19935,4172,26,0,hospital_194,1178,S_046,1068
1144,91928,-37.984737,145.068848,1/3 Stawell Street,MENTONE,12427000,house,2015,3,2,1,SC_003,2333,19865,454,40,0,hospital_133,424,S_011,665
1145,75371,-37.895659,145.052795,64 Lyons Street,CARNEGIE,7250000,house,2010,2,1,1,SC_041,1319,19942,1140,30,0,hospital_126,2986,S_015,943
1146,22534,-37.737559,144.959556,3 Fraser Street,COBURG,10540000,house,2011,2,1,1,SC_030,1009,19964,534,30,0,hospital_084,1844,S_172,677
1147,35573,-37.72415161,145.0073395,78 Northernhay Street,RESERVOIR,4350000,house,2008,2,1,0,SC_103,1782,20011,621,28,0,hospital_139,1098,S_085,1498
1148,7002,-37.794643,144.828007,78 couch st,SUNSHINE,4080000,house,2010,3,1,0,SC_102,1456,20021,804,25,0,hospital_174,1928,S_080,1516
1149,28869,-37.809157,144.994943,18 Charles Street,ABBOTSFORD,10125000,house,2012,2,1,0,SC_068,2106,19977,255,7,0,hospital_042,741,S_076,75
1150,69510,-37.867895,145.101522,12A Winbirra Parade,ASHWOOD,6075000,house,2013,3,2,1,SC_042,1371,19840,1125,28,0,hospital_089,1333,S_112,701
1151,96427,-38.00400543,145.258316,108 Princes Hwy,HALLAM,2520000,house,2009,3,1,1,SC_077,888,19885,1830,58,0,hospital_119,4041,S_212,649
1152,13768,-37.74262,144.903455,12 Cudmore Street,ESSENDON,14700000,house,2015,5,2,2,SC_082,979,20036,1622,23,0,hospital_184,147,S_197,652
1153,65287,-37.806473,145.316041,"3 Eothen Lane, Kilsyth",KILSYTH,4950000,house,2010,4,1,2,SC_022,3014,19877,2439,54,0,hospital_164,5318,S_224,695
1154,29248,-37.773956,145.008546,11 Alphington Street,NORTHCOTE,7320000,house,2011,3,2,2,SC_001,3002,19929,583,15,0,hospital_035,1231,S_105,2584
1155,76832,-37.93254089,145.1269074,4 McMillan Street,CLAYTON SOUTH,2565000,house,2007,3,1,1,SC_003,5430,19915,1038,38,0,hospital_076,1322,S_170,915
1156,9641,-37.844545,144.726479,7 Vassar Court,TRUGANINA,5016000,house,2014,5,2,2,SC_053,1980,46468,3367,33,0,hospital_073,5506,S_007,2931
1157,44498,-37.71336746,145.1047363,195 Nepean Street,GREENSBOROUGH,4550000,house,2008,3,1,0,SC_017,5695,19985,1093,37,0,hospital_075,922,S_020,1050
1158,8951,-37.888268,144.760301,19 William McPherson Crescent,SEABROOK,5610000,house,2010,3,2,2,SC_092,2832,46468,2339,33,0,hospital_073,7178,S_001,2249
1159,69924,-37.863512,145.082889,307 High Street,ASHBURTON,17120000,house,2013,3,1,2,SC_042,1716,19848,219,35,0,hospital_098,188,S_112,1009
1160,11861,-37.711418,144.812819,42 Burrowye Crescent,KEILOR,10200000,house,2014,3,2,2,SC_107,1831,20001,2603,36,0,hospital_057,5465,S_222,2039
1161,91419,-37.979546,145.048565,215 Balcombe Road,BEAUMARIS,17280000,house,2011,3,2,2,SC_079,3449,19865,1479,40,0,hospital_055,310,S_011,1237
1162,44160,-37.700277,145.111327,114 Hume Street,GREENSBOROUGH,7980000,house,2016,3,1,2,SC_051,5192,19985,491,37,0,hospital_075,723,S_210,833
1163,57095,-37.81888,145.083594,182 Mont Albert Road,CANTERBURY,8250000,house,2010,5,3,0,SC_099,2328,19893,658,28,0,hospital_117,2963,S_160,2109
1164,84304,-37.849872,144.987863,7 Burns Street,PRAHRAN,18590000,house,2015,3,2,1,SC_066,578,19958,180,9,0,hospital_155,431,S_115,1543
1165,41803,-37.7527,145.060736,2/2 Wimport Street,HEIDELBERG,9451000,house,2011,2,1,2,SC_017,766,19935,487,26,0,hospital_066,299,S_100,988
1166,56473,-37.8439358,145.1072166,26 Uganda St,BURWOOD,5850000,house,2013,3,1,2,SC_037,3077,19895,2324,30,0,hospital_089,1890,S_097,2583
1167,93264,-37.986979,145.089335,35 McSwain Street,PARKDALE,7176000,house,2012,3,1,2,SC_003,1764,19864,1328,42,0,hospital_001,1503,S_003,1115
1168,71544,-37.85922623,145.2171631,4 Wondalea Crescent,WANTIRNA,5220000,house,2007,3,2,2,SC_067,4894,19871,4199,46,0,hospital_008,1378,S_226,895
1169,54395,-37.817756,145.021126,3/8 Simpson Place,HAWTHORN,5940000,house,2014,3,2,2,SC_083,1307,19905,479,18,0,hospital_086,879,S_208,1284
1170,32056,-37.751959,145.015606,17 Victoria Street,PRESTON,8350000,house,2014,3,2,2,SC_103,1828,20013,1535,24,0,hospital_035,1397,S_105,1059
1171,18706,-37.686469,144.930718,320 Camp Road,BROADMEADOWS,6565000,house,2010,3,1,0,SC_059,4036,20030,1050,36,0,hospital_104,4084,S_153,1228
1172,46662,-37.720873,145.155621,15/19 Harlington Avenue,ELTHAM,9100000,house,2015,3,2,2,SC_051,5267,19987,1066,44,0,hospital_075,4719,S_194,687
1173,56304,-37.84518,145.098828,19 Iris Street,BURWOOD,19500000,house,2015,2,1,1,SC_037,3573,19849,1760,33,0,hospital_089,1423,S_112,2408
1174,69337,-37.850742,145.0389005,9 Meredith Street,MALVERN,15040000,house,2012,3,2,2,SC_023,2855,19911,292,15,0,hospital_157,1437,S_235,1369
1175,57784,-37.831426,145.154572,2 Wirreanda Court,BLACKBURN,7200000,house,2012,3,2,2,SC_002,2002,19898,1326,35,0,hospital_060,216,S_018,638
1176,71059,-37.86112976,145.235199,11 Sandhurst Road,WANTIRNA,4628000,house,2006,3,3,1,SC_032,5414,19870,3612,50,0,hospital_179,1465,S_226,1448
1177,18779,-37.683877,144.933649,38 Kitchener Street,BROADMEADOWS,5252000,house,2016,3,1,2,SC_072,3822,20030,1240,36,0,hospital_104,3873,S_153,1238
1178,75578,-37.903067,145.080434,1/36 Darling Street,HUGHESDALE,9840000,house,2013,3,1,1,SC_087,1634,19917,754,33,0,hospital_166,2283,S_167,1634
1179,16628,-37.708157,144.926386,17 Apsley Street,GLENROY,5220000,house,2016,3,1,0,SC_082,3410,20032,902,32,0,hospital_184,4239,S_209,319
1180,75574,-37.907062,145.105241,1/3 Ross St,HUNTINGDALE,4410000,house,2009,2,1,1,SC_087,2936,19916,508,35,0,hospital_166,871,S_169,2408
1181,87668,-37.94397736,145.0105896,37 Sargood Street,HAMPTON,15120000,house,2009,4,3,0,SC_046,2487,19948,883,28,0,hospital_036,628,S_214,1026
1182,12191,-37.72511292,144.7785034,11 Tennyson Drive,DELAHEY,2640000,house,2009,4,2,2,SC_107,2556,20001,1419,36,0,hospital_057,5055,S_222,2264
1183,55979,-37.844655,145.062991,83A Bowen Street,CAMBERWELL,21760000,house,2012,3,2,2,SC_099,2303,19850,1107,31,0,hospital_168,722,S_160,1285
1184,60633,-37.841183,145.193826,26 Barnesdale Drive,VERMONT,12320000,house,2014,3,2,2,SC_088,2737,19900,2585,40,0,hospital_008,3042,S_202,2468
1185,14496,-37.744294,144.90555,46 Market Street,ESSENDON,13040000,house,2010,4,1,2,SC_082,1148,20036,1393,23,0,hospital_184,226,S_197,433
1186,22757,-37.75183,144.952106,4/18 Selbourne Street,COBURG,5798000,house,2011,2,1,1,SC_030,2169,19966,905,26,0,hospital_084,608,S_173,1612
1187,28440,-37.797022,144.990747,101 Hotham Street,COLLINGWOOD,10400000,house,2015,2,2,0,SC_008,2471,19975,403,10,0,hospital_178,1540,S_060,824
1188,96524,-37.998584,145.259646,15 Arcadia Avenue,HALLAM,2152000,house,2011,4,2,2,SC_077,1237,19885,2310,58,0,hospital_119,3870,S_212,865
1189,77182,-37.948329,145.113762,24 Leslie Road,CLARINDA,6435000,house,2016,3,1,3,SC_003,3338,19914,2458,41,0,hospital_076,3016,S_170,2286
1190,48738,-37.807405,145.037616,79 Cotham Road,KEW,12000000,house,2015,4,2,3,SC_083,1465,19904,1569,20,0,hospital_064,951,S_039,617
1191,46049,-37.721317,145.119827,38 Astley Street,MONTMORENCY,16575000,house,2016,3,1,1,SC_009,5513,19986,687,40,0,hospital_075,2181,S_210,2534
1192,26228,-37.586397,144.914816,27 Wyperfeld Avenue,CRAIGIEBURN,3400000,house,2012,3,2,1,SC_016,726,40221,3044,45,0,hospital_104,7175,S_178,1892
1193,718,-37.807736,144.890803,26 Greig Street,SEDDON,10800000,house,2011,2,1,0,SC_043,3016,19997,451,14,0,hospital_056,1675,S_201,1004
1194,92581,-37.988715,145.081966,10 Marriott Street,PARKDALE,17490000,house,2016,4,2,2,SC_003,2054,19864,693,42,0,hospital_001,829,S_003,666
1195,43019,-37.717694,145.08575,25 Harborne Street,MACLEOD,3280000,house,2012,3,1,2,SC_017,4501,19984,769,33,0,hospital_075,2257,S_020,1919
1196,27224,-37.592143,144.927327,52 Cimberwood Drive,CRAIGIEBURN,5115000,house,2015,3,1,2,SC_016,1193,40221,1775,45,0,hospital_104,6546,S_178,624
1197,59581,-37.823408,145.197211,2 Sunshine Avenue,MITCHAM,6704000,house,2014,5,2,2,SC_088,1616,19900,757,40,0,hospital_010,1468,S_202,1847
1198,10831,-37.790693,144.931937,71 Rankins Road,KENSINGTON,16252000,house,2015,3,1,1,SC_011,1669,20041,365,13,0,hospital_114,458,S_086,530
1199,40747,-37.682733,145.054262,5 Daisy Drive,BUNDOORA,7700000,house,2012,3,2,2,SC_062,4419,20007,3533,37,0,hospital_041,1237,S_155,1778
1200,14393,-37.746977,144.90594,38 Spencer Street,ESSENDON,20000000,house,2014,5,3,2,SC_082,1447,20036,1320,23,0,hospital_184,526,S_197,482
1201,72480,-37.842496,145.252696,567 Mountain Highway,BAYSWATER,4830000,house,2013,3,1,2,SC_032,3921,19870,1360,50,0,hospital_002,1985,S_139,1249
1202,24237,-37.708562,144.964832,26 Edward Street,FAWKNER,5060000,house,2011,3,1,1,SC_030,2953,19962,773,33,0,hospital_139,3093,S_161,2196
1203,43422,-37.705342,145.086093,1/6 Knight Street,WATSONIA,7488000,house,2013,3,2,1,SC_017,5822,19984,657,33,0,hospital_075,1742,S_020,1233
1204,76248,-37.902363,145.09658,49 Burlington St,OAKLEIGH,8480000,house,2011,3,1,1,SC_087,2036,19917,760,33,0,hospital_166,895,S_026,2005
1205,40806,-37.702232,145.049394,5 Trafalgar Place,BUNDOORA,8720000,house,2016,4,3,2,SC_047,4378,19983,3167,30,0,hospital_037,697,S_155,622
1206,85208,-37.874953,144.993125,10 Los Angeles Court,RIPPONLEA,9880000,house,2012,4,2,1,SC_015,1294,19955,214,15,0,hospital_009,1047,S_133,218
1207,23059,-37.7495543,144.9532594,66 Clarendon Street,COBURG,6570000,house,2014,3,1,1,SC_030,1929,19966,932,26,0,hospital_084,678,S_172,1372
1208,42135,-37.737655,145.077178,36 Jones Crescent,ROSANNA,10725000,house,2016,3,2,2,SC_017,2155,19936,1132,27,0,hospital_066,2382,S_100,2515
1209,49527,-37.804126,145.070291,45 Nungerner Street,BALWYN,13280000,house,2015,3,2,0,SC_099,2495,19892,2430,26,0,hospital_064,1999,S_137,1322
1210,79781,-37.988791,145.166982,17 Wingala Avenue,KEYSBOROUGH,4550000,house,2013,3,1,2,SC_057,709,19889,2458,50,0,hospital_096,644,S_079,677
1211,21975,-37.751192,144.951874,14 Hawthorn Street,COBURG,5280000,house,2016,4,2,2,SC_030,2097,19966,949,26,0,hospital_084,659,S_172,1584
1212,57532,-37.817249,145.160114,10 Musk Street,BLACKBURN,12650000,house,2016,4,2,3,SC_002,1026,19898,942,35,0,hospital_060,1785,S_202,1599
1213,46612,-37.705868,145.166182,14 Foster Road,ELTHAM,5320000,house,2014,4,2,2,SC_051,3629,19987,1829,44,0,hospital_075,5313,S_194,1246
1214,9114,-37.875353,144.757768,52 Point Cook Road,SEABROOK,2354500,house,2013,4,2,2,SC_092,3221,19924,1010,31,0,hospital_073,6859,S_007,1577
1215,32121,-37.752829,145.009425,19 Carlisle Street,PRESTON,4300000,house,2010,3,1,1,SC_103,1615,20014,987,22,0,hospital_035,1131,S_105,546
1216,40646,-37.69175,145.058468,43 Greenhills Road,BUNDOORA,6720000,house,2011,3,2,2,SC_062,5057,19984,3090,33,0,hospital_041,395,S_155,836
1217,36374,-37.667745,144.987459,3 Glenfield Court,LALOR,7820000,house,2012,4,3,1,SC_026,5847,20006,2629,39,0,hospital_053,3128,S_228,2662
1218,4887,-37.868909,144.813003,13 Stanley Street,ALTONA,7910000,house,2011,3,1,2,SC_033,5560,19925,419,32,0,hospital_141,6942,S_128,1497
1219,34387,-37.713948,145.001779,24 Daventry Street,RESERVOIR,8270000,house,2015,4,1,3,SC_103,2854,20010,564,31,0,hospital_139,519,S_030,2368
1220,62017,-37.808841,145.230248,47 Warrandyte Road,RINGWOOD,7050000,house,2015,4,2,1,SC_032,453,19902,792,44,0,hospital_105,1157,S_190,287
1221,77870,-37.928215,145.192867,3 Exhibition Drive,MULGRAVE,8685000,house,2012,5,3,2,SC_073,2518,19891,4108,45,0,hospital_161,2121,S_067,949
1222,64490,-37.786165,145.273911,42 BROUGHTON AVENUE,CROYDON,7282000,house,2015,3,1,2,SC_022,1649,19878,1188,50,0,hospital_164,2894,S_181,1260
1223,14763,-37.746998,144.922639,71 Napier Crescent,ESSENDON,8000000,house,2012,3,1,0,SC_082,2087,20036,152,23,0,hospital_184,1632,S_197,1107
1224,3118,-37.81212997,144.8877106,22 Regent Street,YARRAVILLE,7714000,house,2007,3,2,0,SC_043,3089,19996,458,15,0,hospital_056,2119,S_201,1558
1225,77879,-37.927997,145.15797,3 Lebanon Crescent,MULGRAVE,5720000,house,2016,4,1,2,SC_073,3449,19914,2046,41,0,hospital_076,3356,S_148,2602
1226,81090,-37.974256,145.21989,28 Oswald Street,DANDENONG,3250000,house,2011,5,1,0,SC_112,1490,19888,1963,53,0,hospital_033,401,S_183,1092
1227,29109,-37.807494,144.997807,70 William Street,ABBOTSFORD,3600000,house,2014,2,1,0,SC_068,2403,19976,486,9,0,hospital_134,673,S_076,306
1228,96225,-37.912601,145.04187,8 Adelaide Street,MCKINNON,20910000,house,2014,4,2,2,SC_046,3010,19940,404,34,0,hospital_110,2320,S_107,772
1229,24875,-37.595904,144.907612,1 Freshwater Drive,CRAIGIEBURN,6300000,house,2014,4,2,2,SC_016,644,40221,3217,45,0,hospital_104,6203,S_178,2337
1230,94944,-37.924602,145.028528,17 Patterson Road,BENTLEIGH,8437000,house,2012,3,1,1,SC_046,1869,19938,613,38,0,hospital_110,1188,S_107,1319
1231,34475,-37.723668,145.004096,27 Down Street,RESERVOIR,6564000,house,2012,3,1,2,SC_103,1782,20011,540,28,0,hospital_139,862,S_085,1503
1232,89817,-37.964131,145.067823,10 Fordyce Street,CHELTENHAM,5580000,house,2012,3,1,2,SC_003,2020,19866,1197,37,0,hospital_109,634,S_023,1175
1233,68596,-37.85920334,145.0270996,57 Union Street,ARMADALE,33040000,house,2009,4,1,2,SC_023,2345,19945,749,21,0,hospital_092,541,S_235,194
1234,85559,-37.894676,145.012033,34A Oswald Street,ELSTERNWICK,16100000,house,2016,3,2,2,SC_023,3401,19953,726,18,0,hospital_013,209,S_193,1005
1235,30498,-37.76794,145.013286,90 Kellett Street,NORTHCOTE,9940000,house,2015,2,1,1,SC_001,2508,19930,1290,17,0,hospital_035,737,S_105,2061
1236,91964,-37.979209,145.08425,11 Tylden Court,MENTONE,9792000,house,2011,3,1,2,SC_003,994,19864,1693,42,0,hospital_133,1562,S_003,825
1237,62425,-37.834029,145.244496,1 Barnic Road,HEATHMONT,12682000,house,2016,3,1,2,SC_032,2740,19871,635,46,0,hospital_179,2274,S_139,2206
1238,70617,-37.88362122,145.0946198,2/15 Timmings Street,CHADSTONE,11160000,house,2010,3,1,1,SC_042,751,19839,1084,26,0,hospital_166,2006,S_026,976
1239,85551,-37.882965,145.014114,34 Leslie Street,ELSTERNWICK,20320000,house,2011,3,2,2,SC_023,2636,19954,1178,16,0,hospital_080,179,S_193,843
1240,9164,-37.883428,144.753473,7 Seaside Close,SEABROOK,4169000,house,2008,3,2,2,SC_092,2425,46468,1600,33,0,hospital_073,6511,S_001,1599
1241,95427,-37.90237045,145.0514221,29 Wimmera Street,ORMOND,8320000,house,2008,3,1,2,SC_041,2062,19941,1041,33,0,hospital_159,2591,S_015,1693
1242,95422,-37.920156,145.046797,29 Scotts Street,BENTLEIGH,10530000,house,2012,3,1,2,SC_046,2278,19939,913,36,0,hospital_110,1683,S_107,418
1243,44934,-37.7048912,145.1124725,34 Bannerman Avenue,GREENSBOROUGH,6290000,house,2009,3,1,0,SC_051,5423,19985,386,37,0,hospital_075,582,S_210,894
1244,36473,-37.660913,145.020621,484 Station Street,LALOR,3916000,house,2012,3,2,1,SC_062,5810,20006,627,39,0,hospital_053,1101,S_229,680
1245,84011,-37.854978,145.004486,42 Banole Avenue,PRAHRAN,19600000,house,2014,3,1,1,SC_066,1285,19946,951,20,0,hospital_132,398,S_115,775
1246,44931,-37.717939,145.095273,33 Warralong Avenue,GREENSBOROUGH,10790000,house,2016,4,2,2,SC_017,4824,19984,1275,33,0,hospital_075,1704,S_020,1534
1247,15044,-37.728563,144.915896,17 Roslyn Street,STRATHMORE,10350000,house,2012,3,1,3,SC_082,1091,20034,1110,27,0,hospital_184,1802,S_198,1792
1248,26629,-37.577805,144.932509,35 Troward Harvey Way,CRAIGIEBURN,6870000,house,2016,5,2,2,SC_005,1123,40221,2838,45,0,hospital_104,8184,S_178,1808
1249,4981,-37.870819,144.816879,19 Grieve Parade,ALTONA,10880000,house,2011,4,1,2,SC_033,5572,19925,696,32,0,hospital_141,6630,S_128,1195
1250,38215,-37.781869,145.029682,3 Riverview Grove,ALPHINGTON,21000000,house,2014,4,2,2,SC_001,1884,19931,411,19,0,hospital_029,987,S_219,1849
1251,23298,-37.751639,144.974601,98-102 Rennie Street,COBURG,31650000,house,2015,4,2,3,SC_103,2756,19966,1168,26,0,hospital_144,593,S_173,1252
1252,78068,-37.92487335,145.1735535,42 Albany Drive,MULGRAVE,5352000,house,2009,3,1,3,SC_073,2341,19913,3261,43,0,hospital_161,3795,S_067,1804
1253,930,-37.80512238,144.9033814,37 Napier Street,FOOTSCRAY,5408000,house,2009,2,1,0,SC_011,2769,20025,450,14,0,hospital_003,1906,S_201,679
1254,10668,-37.790098,144.926269,54 Market Street,KENSINGTON,8745000,house,2015,3,1,1,SC_011,1238,20040,390,14,0,hospital_114,617,S_086,355
1255,7753,-37.782762,144.803531,180 Forrest Street,ARDEER,4270000,house,2010,3,2,2,SC_102,2643,20004,1948,28,0,hospital_174,2612,S_130,1666
1256,92496,-37.993885,145.081873,1 Elm Grove,PARKDALE,6400000,house,2012,3,1,2,SC_003,2610,19864,495,42,0,hospital_001,872,S_003,1167
1257,18483,-37.6803827,144.9068333,22 Rosebud Crescent,BROADMEADOWS,2820000,house,2013,3,1,0,SC_059,2115,20030,1164,36,0,hospital_104,3515,S_153,1330
1258,25230,-37.589056,144.923824,12 Nunney Court,CRAIGIEBURN,3285000,house,2016,3,1,0,SC_016,979,40221,2230,45,0,hospital_104,6868,S_178,1053
1259,36423,-37.66749191,145.0292511,36 Queen Street,LALOR,4700000,house,2009,3,1,2,SC_062,5260,20006,1078,39,0,hospital_053,2098,S_229,817
1260,5389,-37.779762,144.850688,1 &amp; 2/ 333 Ballarat Road,BRAYBROOK,7875000,house,2015,2,1,0,SC_102,1533,20021,1846,25,0,hospital_174,1615,S_080,1562
1261,54205,-37.81754684,145.0199585,1C Simpson Place,HAWTHORN,2745000,house,2008,3,3,3,SC_083,1412,19905,542,18,0,hospital_086,984,S_208,1389
1262,14843,-37.746627,144.904619,86 McCracken Street,ESSENDON,19000000,house,2015,4,1,3,SC_082,1410,20036,1438,23,0,hospital_184,483,S_197,565
1263,43264,-37.720474,145.102941,7 Bundy Court,YALLAMBIE,7212000,house,2010,4,2,2,SC_017,4961,19986,1734,40,0,hospital_075,1727,S_020,1775
1264,36798,-37.650385,145.037444,12 Zimmer Court,EPPING,4615000,house,2012,3,1,3,SC_062,4238,20005,683,42,0,hospital_053,1851,S_229,2405
1265,45170,-37.693176,145.125044,5 Canara Court,GREENSBOROUGH,7980000,house,2014,4,3,2,SC_051,3749,19985,1905,37,0,hospital_075,2150,S_051,1326
1266,6719,-37.783227,144.822999,40 Ridley Street (Albion),ALBION,5670000,house,2013,5,2,1,SC_102,936,20004,638,28,0,hospital_174,1040,S_080,906
1267,31992,-37.740803,145.019822,16 Marjorie Street,PRESTON,4160000,house,2013,3,1,2,SC_047,957,20012,1715,26,0,hospital_090,2470,S_084,1550
1268,14064,-37.755769,144.922549,21 Fletcher Street,ESSENDON,31450000,house,2016,4,2,3,SC_082,2848,20037,560,20,0,hospital_128,1327,S_025,1338
1269,49452,-37.803708,145.079632,37 Stroud Street,BALWYN,12240000,house,2011,3,1,0,SC_099,2980,19893,2317,28,0,hospital_064,2811,S_137,1766
1270,89382,-37.961796,145.020355,25 Duff Street,SANDRINGHAM,10500000,house,2010,3,1,2,SC_079,2301,19948,1884,28,0,hospital_058,137,S_214,1830
1271,51278,-37.789729,145.115774,33 Koolkuna Avenue,DONCASTER,12040000,house,2012,4,3,2,SC_091,946,20042,3320,30,0,hospital_194,1826,S_188,785
1272,57933,-37.812592,145.165357,29 Esdale Street,BLACKBURN,15750000,house,2013,5,3,2,SC_002,927,19899,1224,37,0,hospital_060,2410,S_202,1581
1273,8353,-37.751957,144.75606,27 Paringa Way,BURNSIDE,6570000,house,2013,3,2,2,SC_048,2472,20002,3952,33,0,hospital_057,5230,S_156,215
1274,82270,-37.985115,145.247276,50 Rebecca Street,DOVETON,8075000,house,2016,3,1,2,SC_077,2236,19888,3338,53,0,hospital_119,2484,S_195,1242
1275,36465,-37.66804504,145.031662,45 Queen Street,LALOR,2928000,house,2011,5,2,2,SC_062,5082,20006,1298,39,0,hospital_053,2269,S_229,1034
1276,89264,-37.961706,145.025712,17 Wentworth Avenue,SANDRINGHAM,19800000,house,2014,4,3,2,SC_079,1943,19872,2049,39,0,hospital_058,604,S_214,1841
1277,57834,-37.824094,145.146582,21 Laurel Grove North,BLACKBURN,24320000,house,2014,4,2,1,SC_037,2197,19898,540,35,0,hospital_060,1293,S_018,818
1278,88793,-37.94956589,145.0370026,33 Albert Street,HIGHETT,10506000,house,2009,2,1,3,SC_079,360,19872,446,39,0,hospital_110,1838,S_069,360
1279,35334,-37.73022,145.01455,6/1 Frier Avenue,RESERVOIR,3828000,house,2012,2,1,2,SC_103,1522,20011,1056,28,0,hospital_139,2023,S_085,1287
1280,7526,-37.73698,144.825938,5 Bletchley Place,KEALBA,6279000,house,2016,4,2,2,SC_107,1956,20002,2442,33,0,hospital_005,2784,S_222,2166
1281,5697,-37.78833008,144.8611603,3 Morgan Street,BRAYBROOK,3960000,house,2009,2,1,2,SC_043,594,20022,1226,21,0,hospital_056,2266,S_149,594
1282,44755,-37.712725,145.095687,26 Warruga Place,GREENSBOROUGH,5621000,house,2015,3,1,1,SC_017,5354,19984,1066,33,0,hospital_075,1232,S_020,974
1283,48157,-37.802811,145.033978,24 Malmsbury Street,KEW,12870000,house,2016,3,1,1,SC_083,1971,19904,2088,20,0,hospital_064,1420,S_039,425
1284,50170,-37.76761627,145.0917206,33 Nirvana Cresent,BULLEEN,8112000,house,2009,3,2,2,SC_009,220,19935,2973,26,0,hospital_193,2157,S_154,139
1285,44752,-37.699175,145.126108,26 Tallow Wood Drive,GREENSBOROUGH,9900000,house,2012,4,2,2,SC_051,4103,19985,1661,37,0,hospital_075,1902,S_051,1806
1286,14866,-37.755428,144.914442,9 Flower Street,ESSENDON,10200000,house,2009,3,1,0,SC_082,2511,20037,168,20,0,hospital_128,1233,S_197,1263
1287,71878,-37.845704,145.236086,96 Rachelle Drive,WANTIRNA,5304000,house,2016,3,2,1,SC_032,3723,19871,2073,46,0,hospital_179,860,S_139,2725
1288,12902,-37.714484,144.772829,3 Kellybrook Close,DELAHEY,5530000,house,2011,3,2,2,SC_107,3362,20000,1491,39,0,hospital_057,6300,S_094,1388
